VitalSignsCaptureWave v1.005
Datex AS3 Monitor
Time,ECG1,
7:53:51 PM,-0.19,
7:53:51 PM,-0.23,
7:53:51 PM,-0.18,
7:53:51 PM,-0.08,
7:53:51 PM,-0.03,
7:53:51 PM,0.01,
7:53:51 PM,-0.08,
7:53:51 PM,-0.19,
7:53:51 PM,-0.24,
7:53:51 PM,-0.21,
7:53:51 PM,-0.16,
7:53:51 PM,-0.09,
7:53:51 PM,-0.11,
7:53:51 PM,-0.2,
7:53:51 PM,-0.27,
7:53:51 PM,-0.37,
7:53:51 PM,-0.46,
7:53:51 PM,-0.42,
7:53:51 PM,-0.28,
7:53:51 PM,-0.22,
7:53:51 PM,-0.21,
7:53:51 PM,-0.26,
7:53:51 PM,-0.4,
7:53:51 PM,-0.45,
7:53:51 PM,-0.39,
7:53:51 PM,-0.29,
7:53:51 PM,-0.19,
7:53:51 PM,-0.16,
7:53:51 PM,-0.28,
7:53:51 PM,-0.4,
7:53:51 PM,-0.43,
7:53:51 PM,-0.38,
7:53:51 PM,-0.29,
7:53:51 PM,-0.21,
7:53:51 PM,-0.17,
7:53:51 PM,-0.2,
7:53:51 PM,-0.27,
7:53:51 PM,-0.38,
7:53:51 PM,-0.5,
7:53:51 PM,-0.59,
7:53:51 PM,-0.58,
7:53:51 PM,-0.5,
7:53:51 PM,-0.33,
7:53:51 PM,-0.13,
7:53:51 PM,-0.09,
7:53:51 PM,-0.16,
7:53:51 PM,-0.21,
7:53:51 PM,-0.34,
7:53:51 PM,-0.49,
7:53:51 PM,-0.5,
7:53:51 PM,-0.52,
7:53:51 PM,-0.5,
7:53:51 PM,-0.41,
7:53:51 PM,-0.34,
7:53:51 PM,-0.23,
7:53:51 PM,-0.19,
7:53:51 PM,-0.36,
7:53:51 PM,-0.56,
7:53:51 PM,-0.58,
7:53:51 PM,-0.47,
7:53:51 PM,-0.28,
7:53:51 PM,-0.08,
7:53:51 PM,-0.03,
7:53:51 PM,-0.22,
7:53:51 PM,-0.44,
7:53:51 PM,-0.6,
7:53:51 PM,-0.58,
7:53:51 PM,-0.42,
7:53:51 PM,-0.25,
7:53:51 PM,-0.24,
7:53:51 PM,-0.28,
7:53:51 PM,-0.34,
7:53:51 PM,-0.41,
7:53:51 PM,-0.37,
7:53:51 PM,-0.28,
7:53:51 PM,-0.27,
7:53:51 PM,-0.27,
7:53:51 PM,-0.29,
7:53:51 PM,-0.4,
7:53:51 PM,-0.42,
7:53:51 PM,-0.42,
7:53:51 PM,-0.39,
7:53:51 PM,-0.28,
7:53:51 PM,-0.24,
7:53:51 PM,-0.27,
7:53:51 PM,-0.22,
7:53:51 PM,-0.15,
7:53:51 PM,-0.11,
7:53:51 PM,-0.11,
7:53:51 PM,-0.2,
7:53:51 PM,-0.28,
7:53:51 PM,-0.33,
7:53:51 PM,-0.32,
7:53:51 PM,-0.16,
7:53:51 PM,0.03,
7:53:51 PM,0.09,
7:53:51 PM,-0.02,
7:53:51 PM,-0.21,
7:53:51 PM,-0.34,
7:53:51 PM,-0.26,
7:53:51 PM,-0.13,
7:53:51 PM,0.02,
7:53:51 PM,0.07,
7:53:51 PM,0.03,
7:53:51 PM,-0.02,
7:53:51 PM,-0.08,
7:53:51 PM,-0.11,
7:53:51 PM,-0.14,
7:53:51 PM,-0.09,
7:53:51 PM,-0.02,
7:53:51 PM,0.02,
7:53:51 PM,0.04,
7:53:51 PM,0.1,
7:53:51 PM,0.16,
7:53:51 PM,0.14,
7:53:51 PM,0.11,
7:53:51 PM,0.08,
7:53:51 PM,0.14,
7:53:51 PM,0.22,
7:53:51 PM,0.36,
7:53:51 PM,0.56,
7:53:51 PM,0.76,
7:53:51 PM,0.85,
7:53:51 PM,0.73,
7:53:51 PM,0.45,
7:53:51 PM,0.17,
7:53:51 PM,-0.01,
7:53:51 PM,-0.08,
7:53:51 PM,-0.04,
7:53:51 PM,0.1,
7:53:51 PM,0.16,
7:53:51 PM,0.1,
7:53:51 PM,-0.01,
7:53:51 PM,-0.16,
7:53:51 PM,-0.29,
7:53:51 PM,-0.36,
7:53:51 PM,-0.45,
7:53:51 PM,-0.48,
7:53:51 PM,-0.34,
7:53:51 PM,-0.3,
7:53:51 PM,-0.34,
7:53:51 PM,-0.38,
7:53:51 PM,-0.45,
7:53:51 PM,-0.53,
7:53:51 PM,-0.58,
7:53:51 PM,-0.61,
7:53:51 PM,-0.65,
7:53:51 PM,-0.68,
7:53:51 PM,-0.64,
7:53:51 PM,-0.53,
7:53:51 PM,-0.39,
7:53:51 PM,-0.26,
7:53:51 PM,-0.25,
7:53:51 PM,-0.3,
7:53:51 PM,-0.32,
7:53:51 PM,-0.35,
7:53:51 PM,-0.42,
7:53:51 PM,-0.69,
7:53:51 PM,-1.27,
7:53:51 PM,-2.22,
7:53:51 PM,-3.15,
7:53:51 PM,-3.55,
7:53:51 PM,-2.88,
7:53:51 PM,-0.84,
7:53:51 PM,2.76,
7:53:51 PM,8.21,
7:53:51 PM,14.74,
7:53:51 PM,20.55,
7:53:51 PM,23.42,
7:53:51 PM,21.95,
7:53:51 PM,17.01,
7:53:51 PM,9.76,
7:53:51 PM,3.15,
7:53:51 PM,-1.3,
7:53:51 PM,-2.66,
7:53:51 PM,-1.96,
7:53:51 PM,-0.72,
7:53:51 PM,0.14,
7:53:51 PM,0.61,
7:53:51 PM,0.91,
7:53:51 PM,1.01,
7:53:51 PM,0.93,
7:53:51 PM,0.81,
7:53:51 PM,0.7,
7:53:51 PM,0.6,
7:53:51 PM,0.57,
7:53:51 PM,0.58,
7:53:51 PM,0.6,
7:53:51 PM,0.62,
7:53:51 PM,0.66,
7:53:51 PM,0.68,
7:53:51 PM,0.71,
7:53:51 PM,0.77,
7:53:51 PM,0.83,
7:53:51 PM,0.79,
7:53:51 PM,0.67,
7:53:51 PM,0.63,
7:53:51 PM,0.63,
7:53:51 PM,0.76,
7:53:51 PM,0.95,
7:53:51 PM,1.11,
7:53:51 PM,1.22,
7:53:51 PM,1.17,
7:53:51 PM,1.01,
7:53:51 PM,0.93,
7:53:51 PM,0.95,
7:53:51 PM,0.96,
7:53:51 PM,1.02,
7:53:51 PM,1.13,
7:53:51 PM,1.23,
7:53:51 PM,1.25,
7:53:51 PM,1.28,
7:53:51 PM,1.41,
7:53:51 PM,1.65,
7:53:51 PM,1.84,
7:53:51 PM,1.94,
7:53:51 PM,1.89,
7:53:51 PM,1.79,
7:53:51 PM,1.74,
7:53:51 PM,1.71,
7:53:51 PM,1.87,
7:53:51 PM,2.16,
7:53:51 PM,2.42,
7:53:51 PM,2.52,
7:53:51 PM,2.54,
7:53:51 PM,2.49,
7:53:51 PM,2.53,
7:53:51 PM,2.66,
7:53:51 PM,2.8,
7:53:51 PM,2.97,
7:53:51 PM,3.14,
7:53:51 PM,3.24,
7:53:51 PM,3.33,
7:53:51 PM,3.46,
7:53:51 PM,3.57,
7:53:51 PM,3.64,
7:53:51 PM,3.7,
7:53:51 PM,3.66,
7:53:51 PM,3.64,
7:53:51 PM,3.71,
7:53:51 PM,3.76,
7:53:51 PM,3.87,
7:53:51 PM,3.94,
7:53:51 PM,3.8,
7:53:51 PM,3.55,
7:53:51 PM,3.25,
7:53:51 PM,2.95,
7:53:51 PM,2.68,
7:53:51 PM,2.5,
7:53:51 PM,2.35,
7:53:51 PM,2.16,
7:53:51 PM,1.87,
7:53:51 PM,1.46,
7:53:51 PM,0.97,
7:53:51 PM,0.58,
7:53:51 PM,0.35,
7:53:51 PM,0.16,
7:53:51 PM,0.13,
7:53:51 PM,0.2,
7:53:51 PM,0.13,
7:53:51 PM,-0.02,
7:53:51 PM,-0.25,
7:53:51 PM,-0.53,
7:53:51 PM,-0.65,
7:53:51 PM,-0.55,
7:53:51 PM,-0.48,
7:53:51 PM,-0.46,
7:53:51 PM,-0.44,
7:53:51 PM,-0.52,
7:53:51 PM,-0.59,
7:53:51 PM,-0.57,
7:53:51 PM,-0.5,
7:53:51 PM,-0.45,
7:53:51 PM,-0.46,
7:53:51 PM,-0.6,
7:53:51 PM,-0.73,
7:53:51 PM,-0.74,
7:53:51 PM,-0.67,
7:53:51 PM,-0.56,
7:53:51 PM,-0.45,
7:53:51 PM,-0.5,
7:53:51 PM,-0.63,
7:53:51 PM,-0.76,
7:53:51 PM,-0.78,
7:53:51 PM,-0.69,
7:53:51 PM,-0.51,
7:53:51 PM,-0.37,
7:53:52 PM,-0.28,
7:53:52 PM,-0.34,
7:53:52 PM,-0.49,
7:53:52 PM,-0.62,
7:53:52 PM,-0.69,
7:53:52 PM,-0.64,
7:53:52 PM,-0.55,
7:53:52 PM,-0.5,
7:53:52 PM,-0.43,
7:53:52 PM,-0.37,
7:53:52 PM,-0.34,
7:53:52 PM,-0.34,
7:53:52 PM,-0.44,
7:53:52 PM,-0.6,
7:53:52 PM,-0.69,
7:53:52 PM,-0.69,
7:53:52 PM,-0.62,
7:53:52 PM,-0.5,
7:53:52 PM,-0.43,
7:53:52 PM,-0.54,
7:53:52 PM,-0.61,
7:53:52 PM,-0.63,
7:53:52 PM,-0.6,
7:53:52 PM,-0.57,
7:53:52 PM,-0.57,
7:53:52 PM,-0.65,
7:53:52 PM,-0.73,
7:53:52 PM,-0.74,
7:53:52 PM,-0.69,
7:53:52 PM,-0.58,
7:53:52 PM,-0.55,
7:53:52 PM,-0.6,
7:53:52 PM,-0.7,
7:53:52 PM,-0.82,
7:53:52 PM,-0.85,
7:53:52 PM,-0.82,
7:53:52 PM,-0.8,
7:53:52 PM,-0.74,
7:53:52 PM,-0.69,
7:53:52 PM,-0.71,
7:53:52 PM,-0.85,
7:53:52 PM,-0.97,
7:53:52 PM,-1.04,
7:53:52 PM,-1.03,
7:53:52 PM,-0.91,
7:53:52 PM,-0.75,
7:53:52 PM,-0.63,
7:53:52 PM,-0.6,
7:53:52 PM,-0.66,
7:53:52 PM,-0.8,
7:53:52 PM,-0.89,
7:53:52 PM,-0.92,
7:53:52 PM,-0.95,
7:53:52 PM,-0.97,
7:53:52 PM,-0.99,
7:53:52 PM,-1.02,
7:53:52 PM,-0.97,
7:53:52 PM,-0.87,
7:53:52 PM,-0.77,
7:53:52 PM,-0.72,
7:53:52 PM,-0.77,
7:53:52 PM,-0.92,
7:53:52 PM,-1.02,
7:53:52 PM,-1.03,
7:53:52 PM,-0.94,
7:53:52 PM,-0.79,
7:53:52 PM,-0.72,
7:53:52 PM,-0.82,
7:53:52 PM,-0.96,
7:53:52 PM,-1.08,
7:53:52 PM,-1.08,
7:53:52 PM,-0.97,
7:53:52 PM,-0.84,
7:53:52 PM,-0.76,
7:53:52 PM,-0.79,
7:53:52 PM,-0.9,
7:53:52 PM,-0.94,
7:53:52 PM,-0.92,
7:53:52 PM,-0.85,
7:53:52 PM,-0.74,
7:53:52 PM,-0.74,
7:53:52 PM,-0.82,
7:53:52 PM,-0.88,
7:53:52 PM,-0.94,
7:53:52 PM,-0.93,
7:53:52 PM,-0.83,
7:53:52 PM,-0.8,
7:53:52 PM,-0.85,
7:53:52 PM,-0.9,
7:53:52 PM,-0.92,
7:53:52 PM,-0.93,
7:53:52 PM,-0.83,
7:53:52 PM,-0.77,
7:53:52 PM,-0.75,
7:53:52 PM,-0.72,
7:53:52 PM,-0.83,
7:53:52 PM,-0.98,
7:53:52 PM,-1.05,
7:53:52 PM,-1.04,
7:53:52 PM,-0.96,
7:53:52 PM,-0.77,
7:53:52 PM,-0.62,
7:53:52 PM,-0.56,
7:53:52 PM,-0.66,
7:53:52 PM,-0.82,
7:53:52 PM,-0.89,
7:53:52 PM,-0.79,
7:53:52 PM,-0.59,
7:53:52 PM,-0.45,
7:53:52 PM,-0.39,
7:53:52 PM,-0.43,
7:53:52 PM,-0.49,
7:53:52 PM,-0.54,
7:53:52 PM,-0.47,
7:53:52 PM,-0.38,
7:53:52 PM,-0.43,
7:53:52 PM,-0.5,
7:53:52 PM,-0.54,
7:53:52 PM,-0.52,
7:53:52 PM,-0.35,
7:53:52 PM,-0.07,
7:53:52 PM,0.11,
7:53:52 PM,0.21,
7:53:52 PM,0.17,
7:53:52 PM,-0.04,
7:53:52 PM,-0.14,
7:53:52 PM,-0.27,
7:53:52 PM,-0.37,
7:53:52 PM,-0.43,
7:53:52 PM,-0.46,
7:53:52 PM,-0.46,
7:53:52 PM,-0.47,
7:53:52 PM,-0.59,
7:53:52 PM,-0.75,
7:53:52 PM,-0.88,
7:53:52 PM,-0.96,
7:53:52 PM,-0.89,
7:53:52 PM,-0.81,
7:53:52 PM,-0.75,
7:53:52 PM,-0.7,
7:53:52 PM,-0.71,
7:53:52 PM,-0.73,
7:53:52 PM,-0.77,
7:53:52 PM,-0.79,
7:53:52 PM,-0.77,
7:53:52 PM,-0.79,
7:53:52 PM,-0.72,
7:53:52 PM,-0.63,
7:53:52 PM,-0.61,
7:53:52 PM,-0.62,
7:53:52 PM,-0.75,
7:53:52 PM,-0.89,
7:53:52 PM,-0.83,
7:53:52 PM,-0.65,
7:53:52 PM,-0.52,
7:53:52 PM,-0.55,
7:53:52 PM,-0.91,
7:53:52 PM,-1.64,
7:53:52 PM,-2.56,
7:53:52 PM,-3.36,
7:53:52 PM,-3.54,
7:53:52 PM,-2.56,
7:53:52 PM,-0.28,
7:53:52 PM,3.63,
7:53:52 PM,9.32,
7:53:52 PM,15.93,
7:53:52 PM,21.62,
7:53:52 PM,23.44,
7:53:52 PM,21.26,
7:53:52 PM,15.39,
7:53:52 PM,8.14,
7:53:52 PM,1.71,
7:53:52 PM,-2.1,
7:53:52 PM,-3.05,
7:53:52 PM,-2.22,
7:53:52 PM,-1.03,
7:53:52 PM,-0.36,
7:53:52 PM,0.17,
7:53:52 PM,0.66,
7:53:52 PM,0.87,
7:53:52 PM,0.91,
7:53:52 PM,0.87,
7:53:52 PM,0.7,
7:53:52 PM,0.51,
7:53:52 PM,0.35,
7:53:52 PM,0.34,
7:53:52 PM,0.47,
7:53:52 PM,0.6,
7:53:52 PM,0.71,
7:53:52 PM,0.74,
7:53:52 PM,0.63,
7:53:52 PM,0.56,
7:53:52 PM,0.48,
7:53:52 PM,0.42,
7:53:52 PM,0.51,
7:53:52 PM,0.67,
7:53:52 PM,0.77,
7:53:52 PM,0.85,
7:53:52 PM,0.92,
7:53:52 PM,0.96,
7:53:52 PM,0.94,
7:53:52 PM,0.84,
7:53:52 PM,0.79,
7:53:52 PM,0.91,
7:53:52 PM,1.13,
7:53:52 PM,1.3,
7:53:52 PM,1.38,
7:53:52 PM,1.39,
7:53:52 PM,1.28,
7:53:52 PM,1.11,
7:53:52 PM,1.03,
7:53:52 PM,1.18,
7:53:52 PM,1.44,
7:53:52 PM,1.67,
7:53:52 PM,1.74,
7:53:52 PM,1.74,
7:53:52 PM,1.74,
7:53:52 PM,1.73,
7:53:52 PM,1.8,
7:53:52 PM,1.93,
7:53:52 PM,2.13,
7:53:52 PM,2.32,
7:53:52 PM,2.47,
7:53:52 PM,2.51,
7:53:52 PM,2.48,
7:53:52 PM,2.45,
7:53:52 PM,2.47,
7:53:52 PM,2.54,
7:53:52 PM,2.74,
7:53:52 PM,3,
7:53:52 PM,3.17,
7:53:52 PM,3.27,
7:53:52 PM,3.27,
7:53:52 PM,3.21,
7:53:52 PM,3.22,
7:53:52 PM,3.37,
7:53:52 PM,3.46,
7:53:52 PM,3.52,
7:53:52 PM,3.59,
7:53:52 PM,3.6,
7:53:52 PM,3.55,
7:53:52 PM,3.47,
7:53:52 PM,3.29,
7:53:52 PM,3.08,
7:53:52 PM,2.9,
7:53:52 PM,2.67,
7:53:52 PM,2.44,
7:53:52 PM,2.19,
7:53:52 PM,1.87,
7:53:52 PM,1.53,
7:53:52 PM,1.18,
7:53:52 PM,0.83,
7:53:52 PM,0.55,
7:53:52 PM,0.35,
7:53:52 PM,0.16,
7:53:52 PM,0.03,
7:53:52 PM,-0.11,
7:53:52 PM,-0.21,
7:53:52 PM,-0.3,
7:53:52 PM,-0.45,
7:53:52 PM,-0.57,
7:53:52 PM,-0.63,
7:53:52 PM,-0.68,
7:53:52 PM,-0.73,
7:53:52 PM,-0.77,
7:53:52 PM,-0.82,
7:53:52 PM,-0.83,
7:53:52 PM,-0.8,
7:53:52 PM,-0.76,
7:53:52 PM,-0.73,
7:53:52 PM,-0.76,
7:53:52 PM,-0.81,
7:53:52 PM,-0.87,
7:53:52 PM,-0.93,
7:53:52 PM,-0.96,
7:53:52 PM,-0.93,
7:53:52 PM,-0.88,
7:53:52 PM,-0.85,
7:53:52 PM,-0.85,
7:53:52 PM,-0.84,
7:53:52 PM,-0.79,
7:53:52 PM,-0.74,
7:53:52 PM,-0.69,
7:53:52 PM,-0.63,
7:53:52 PM,-0.64,
7:53:52 PM,-0.66,
7:53:52 PM,-0.69,
7:53:52 PM,-0.74,
7:53:52 PM,-0.76,
7:53:52 PM,-0.71,
7:53:52 PM,-0.67,
7:53:52 PM,-0.69,
7:53:52 PM,-0.65,
7:53:52 PM,-0.65,
7:53:52 PM,-0.69,
7:53:52 PM,-0.74,
7:53:52 PM,-0.78,
7:53:52 PM,-0.77,
7:53:52 PM,-0.72,
7:53:52 PM,-0.68,
7:53:54 PM,-0.68,
7:53:54 PM,-0.74,
7:53:54 PM,-0.77,
7:53:54 PM,-0.73,
7:53:54 PM,-0.66,
7:53:54 PM,-0.53,
7:53:54 PM,-0.5,
7:53:54 PM,-0.6,
7:53:54 PM,-0.71,
7:53:54 PM,-0.8,
7:53:54 PM,-0.83,
7:53:54 PM,-0.79,
7:53:54 PM,-0.72,
7:53:54 PM,-0.74,
7:53:54 PM,-0.8,
7:53:54 PM,-0.83,
7:53:54 PM,-0.81,
7:53:54 PM,-0.73,
7:53:54 PM,-0.65,
7:53:54 PM,-0.7,
7:53:54 PM,-0.8,
7:53:54 PM,-0.89,
7:53:54 PM,-0.99,
7:53:54 PM,-0.98,
7:53:54 PM,-0.9,
7:53:54 PM,-0.82,
7:53:54 PM,-0.74,
7:53:54 PM,-0.76,
7:53:54 PM,-0.88,
7:53:54 PM,-0.9,
7:53:54 PM,-0.87,
7:53:54 PM,-0.81,
7:53:54 PM,-0.72,
7:53:54 PM,-0.67,
7:53:54 PM,-0.68,
7:53:54 PM,-0.75,
7:53:54 PM,-0.84,
7:53:54 PM,-0.93,
7:53:54 PM,-0.89,
7:53:54 PM,-0.8,
7:53:54 PM,-0.72,
7:53:54 PM,-0.65,
7:53:54 PM,-0.65,
7:53:54 PM,-0.73,
7:53:54 PM,-0.8,
7:53:54 PM,-0.82,
7:53:54 PM,-0.85,
7:53:54 PM,-0.86,
7:53:54 PM,-0.82,
7:53:54 PM,-0.79,
7:53:54 PM,-0.76,
7:53:54 PM,-0.69,
7:53:54 PM,-0.57,
7:53:54 PM,-0.49,
7:53:54 PM,-0.48,
7:53:54 PM,-0.61,
7:53:54 PM,-0.78,
7:53:54 PM,-0.87,
7:53:54 PM,-0.86,
7:53:54 PM,-0.76,
7:53:54 PM,-0.56,
7:53:54 PM,-0.43,
7:53:54 PM,-0.49,
7:53:54 PM,-0.63,
7:53:54 PM,-0.68,
7:53:54 PM,-0.66,
7:53:54 PM,-0.55,
7:53:54 PM,-0.39,
7:53:54 PM,-0.3,
7:53:54 PM,-0.28,
7:53:54 PM,-0.32,
7:53:54 PM,-0.41,
7:53:54 PM,-0.49,
7:53:54 PM,-0.59,
7:53:54 PM,-0.72,
7:53:54 PM,-0.78,
7:53:54 PM,-0.68,
7:53:54 PM,-0.46,
7:53:54 PM,-0.23,
7:53:54 PM,-0.13,
7:53:54 PM,-0.18,
7:53:54 PM,-0.28,
7:53:54 PM,-0.33,
7:53:54 PM,-0.38,
7:53:54 PM,-0.45,
7:53:54 PM,-0.54,
7:53:54 PM,-0.57,
7:53:54 PM,-0.51,
7:53:54 PM,-0.33,
7:53:54 PM,-0.14,
7:53:54 PM,0.01,
7:53:54 PM,0.01,
7:53:54 PM,-0.14,
7:53:54 PM,-0.29,
7:53:54 PM,-0.41,
7:53:54 PM,-0.38,
7:53:54 PM,-0.3,
7:53:54 PM,-0.25,
7:53:54 PM,-0.24,
7:53:54 PM,-0.25,
7:53:54 PM,-0.23,
7:53:54 PM,-0.21,
7:53:54 PM,-0.21,
7:53:54 PM,-0.2,
7:53:54 PM,-0.2,
7:53:54 PM,-0.23,
7:53:54 PM,-0.19,
7:53:54 PM,-0.11,
7:53:54 PM,-0.04,
7:53:54 PM,0.11,
7:53:54 PM,0.17,
7:53:54 PM,0.06,
7:53:54 PM,-0.15,
7:53:54 PM,-0.3,
7:53:54 PM,-0.32,
7:53:54 PM,-0.17,
7:53:54 PM,0.06,
7:53:54 PM,0.26,
7:53:54 PM,0.44,
7:53:54 PM,0.56,
7:53:54 PM,0.59,
7:53:54 PM,0.6,
7:53:54 PM,0.69,
7:53:54 PM,0.67,
7:53:54 PM,0.51,
7:53:54 PM,0.35,
7:53:54 PM,0.22,
7:53:54 PM,0.09,
7:53:54 PM,0.01,
7:53:54 PM,-0.01,
7:53:54 PM,0.06,
7:53:54 PM,0.2,
7:53:54 PM,0.22,
7:53:54 PM,0.15,
7:53:54 PM,-0.02,
7:53:54 PM,-0.2,
7:53:54 PM,-0.28,
7:53:54 PM,-0.21,
7:53:54 PM,-0.09,
7:53:54 PM,-0.03,
7:53:54 PM,-0.07,
7:53:54 PM,-0.18,
7:53:54 PM,-0.24,
7:53:54 PM,-0.21,
7:53:54 PM,-0.16,
7:53:54 PM,-0.14,
7:53:54 PM,-0.16,
7:53:54 PM,-0.21,
7:53:54 PM,-0.27,
7:53:54 PM,-0.2,
7:53:54 PM,-0.07,
7:53:54 PM,-0.02,
7:53:54 PM,0.02,
7:53:54 PM,0.03,
7:53:54 PM,-0.02,
7:53:54 PM,-0.22,
7:53:54 PM,-0.61,
7:53:54 PM,-1.19,
7:53:54 PM,-1.96,
7:53:54 PM,-2.68,
7:53:54 PM,-3.02,
7:53:54 PM,-2.38,
7:53:54 PM,-0.55,
7:53:54 PM,2.8,
7:53:54 PM,7.94,
7:53:54 PM,14.42,
7:53:54 PM,20.9,
7:53:54 PM,24.04,
7:53:54 PM,23.12,
7:53:54 PM,18.07,
7:53:54 PM,10.88,
7:53:54 PM,3.82,
7:53:54 PM,-1,
7:53:54 PM,-2.63,
7:53:54 PM,-1.96,
7:53:54 PM,-0.4,
7:53:54 PM,0.5,
7:53:54 PM,1.01,
7:53:54 PM,1.26,
7:53:54 PM,1.24,
7:53:54 PM,1.06,
7:53:54 PM,0.89,
7:53:54 PM,0.9,
7:53:54 PM,0.98,
7:53:54 PM,1.02,
7:53:54 PM,1.03,
7:53:54 PM,0.97,
7:53:54 PM,0.78,
7:53:54 PM,0.68,
7:53:54 PM,0.71,
7:53:54 PM,0.9,
7:53:54 PM,1.07,
7:53:54 PM,1.14,
7:53:54 PM,1.08,
7:53:54 PM,0.99,
7:53:54 PM,0.94,
7:53:54 PM,1.02,
7:53:54 PM,1.1,
7:53:54 PM,1.14,
7:53:54 PM,1.15,
7:53:54 PM,1.13,
7:53:54 PM,1.15,
7:53:54 PM,1.28,
7:53:54 PM,1.38,
7:53:54 PM,1.42,
7:53:54 PM,1.42,
7:53:54 PM,1.39,
7:53:54 PM,1.42,
7:53:54 PM,1.55,
7:53:54 PM,1.71,
7:53:54 PM,1.81,
7:53:54 PM,1.84,
7:53:54 PM,1.9,
7:53:54 PM,1.93,
7:53:54 PM,1.96,
7:53:54 PM,2.03,
7:53:54 PM,2.09,
7:53:54 PM,2.19,
7:53:54 PM,2.36,
7:53:54 PM,2.51,
7:53:54 PM,2.63,
7:53:54 PM,2.69,
7:53:54 PM,2.68,
7:53:54 PM,2.74,
7:53:54 PM,2.87,
7:53:54 PM,3.05,
7:53:54 PM,3.21,
7:53:54 PM,3.28,
7:53:54 PM,3.34,
7:53:54 PM,3.43,
7:53:54 PM,3.57,
7:53:54 PM,3.7,
7:53:54 PM,3.78,
7:53:54 PM,3.8,
7:53:54 PM,3.82,
7:53:54 PM,3.89,
7:53:54 PM,4.01,
7:53:54 PM,4.21,
7:53:54 PM,4.41,
7:53:54 PM,4.55,
7:53:54 PM,4.55,
7:53:54 PM,4.36,
7:53:54 PM,4.08,
7:53:54 PM,3.76,
7:53:54 PM,3.52,
7:53:54 PM,3.42,
7:53:54 PM,3.37,
7:53:54 PM,3.32,
7:53:54 PM,3.15,
7:53:54 PM,2.82,
7:53:54 PM,2.4,
7:53:54 PM,2.04,
7:53:54 PM,1.72,
7:53:54 PM,1.5,
7:53:54 PM,1.35,
7:53:54 PM,1.19,
7:53:54 PM,0.99,
7:53:54 PM,0.82,
7:53:54 PM,0.64,
7:53:54 PM,0.43,
7:53:54 PM,0.24,
7:53:54 PM,0.04,
7:53:54 PM,-0.05,
7:53:54 PM,-0.07,
7:53:54 PM,-0.06,
7:53:54 PM,-0.04,
7:53:54 PM,0.02,
7:53:54 PM,0.04,
7:53:54 PM,0.06,
7:53:54 PM,0.06,
7:53:54 PM,0.02,
7:53:54 PM,-0.02,
7:53:54 PM,-0.02,
7:53:54 PM,-0.06,
7:53:54 PM,-0.16,
7:53:54 PM,-0.19,
7:53:54 PM,-0.22,
7:53:54 PM,-0.2,
7:53:54 PM,-0.2,
7:53:54 PM,-0.17,
7:53:54 PM,-0.1,
7:53:54 PM,0.01,
7:53:54 PM,0.08,
7:53:54 PM,0.02,
7:53:54 PM,-0.04,
7:53:54 PM,-0.07,
7:53:54 PM,-0.13,
7:53:54 PM,-0.15,
7:53:54 PM,-0.1,
7:53:54 PM,-0.04,
7:53:54 PM,-0.02,
7:53:54 PM,-0.01,
7:53:54 PM,0.01,
7:53:54 PM,0.03,
7:53:54 PM,0.04,
7:53:54 PM,-0.04,
7:53:54 PM,-0.16,
7:53:54 PM,-0.23,
7:53:54 PM,-0.23,
7:53:54 PM,-0.19,
7:53:55 PM,-0.13,
7:53:55 PM,-0.06,
7:53:55 PM,0.03,
7:53:55 PM,0.09,
7:53:55 PM,0.05,
7:53:55 PM,-0.07,
7:53:55 PM,-0.23,
7:53:55 PM,-0.36,
7:53:55 PM,-0.34,
7:53:55 PM,-0.2,
7:53:55 PM,-0.04,
7:53:55 PM,-0.01,
7:53:55 PM,-0.17,
7:53:55 PM,-0.4,
7:53:55 PM,-0.5,
7:53:55 PM,-0.44,
7:53:55 PM,-0.24,
7:53:55 PM,-0.08,
7:53:55 PM,-0.05,
7:53:55 PM,-0.17,
7:53:55 PM,-0.29,
7:53:55 PM,-0.41,
7:53:55 PM,-0.46,
7:53:55 PM,-0.48,
7:53:55 PM,-0.5,
7:53:55 PM,-0.46,
7:53:55 PM,-0.33,
7:53:55 PM,-0.23,
7:53:55 PM,-0.19,
7:53:55 PM,-0.19,
7:53:55 PM,-0.32,
7:53:55 PM,-0.46,
7:53:55 PM,-0.47,
7:53:55 PM,-0.45,
7:53:55 PM,-0.33,
7:53:55 PM,-0.25,
7:53:55 PM,-0.27,
7:53:55 PM,-0.35,
7:53:55 PM,-0.38,
7:53:55 PM,-0.4,
7:53:55 PM,-0.36,
7:53:55 PM,-0.32,
7:53:55 PM,-0.34,
7:53:55 PM,-0.36,
7:53:55 PM,-0.39,
7:53:55 PM,-0.43,
7:53:55 PM,-0.47,
7:53:55 PM,-0.51,
7:53:55 PM,-0.52,
7:53:55 PM,-0.47,
7:53:55 PM,-0.35,
7:53:55 PM,-0.29,
7:53:55 PM,-0.25,
7:53:55 PM,-0.26,
7:53:55 PM,-0.41,
7:53:55 PM,-0.53,
7:53:55 PM,-0.54,
7:53:55 PM,-0.47,
7:53:55 PM,-0.38,
7:53:55 PM,-0.25,
7:53:55 PM,-0.22,
7:53:55 PM,-0.29,
7:53:55 PM,-0.39,
7:53:55 PM,-0.49,
7:53:55 PM,-0.49,
7:53:55 PM,-0.36,
